run,alpha,method,accuracies,c_count
52,0.30000000000000004,fg,1,5
52,0.30000000000000004,fg2,1,5
52,0.30000000000000004,eb,0.3,1
52,0.30000000000000004,eb2,0.78,32
52,0.30000000000000004,im,1,5
52,0.30000000000000004,im2,1,5
52,0.30000000000000004,lp,1,5
52,0.30000000000000004,lp2,0.86,4
52,0.30000000000000004,sl,1,6
52,0.30000000000000004,sl2,1,5
51,0.30000000000000004,wt,1,5
51,0.30000000000000004,wt2,1,5
51,0.30000000000000004,l,1,5
51,0.30000000000000004,l2,1,5
51,0.30000000000000004,fg,1,5
51,0.30000000000000004,fg2,1,5
51,0.30000000000000004,eb,0.96,31
51,0.30000000000000004,eb2,0.96,31
51,0.30000000000000004,im,0.3,1
51,0.30000000000000004,im2,0.3,1
51,0.30000000000000004,lp,1,5
51,0.30000000000000004,lp2,0.52,3
51,0.30000000000000004,sl,1,5
51,0.30000000000000004,sl2,1,6
50,0.30000000000000004,wt,1,5
50,0.30000000000000004,wt2,1,5
50,0.30000000000000004,l,1,5
50,0.30000000000000004,l2,1,5
50,0.30000000000000004,fg,1,5
50,0.30000000000000004,fg2,1,5
50,0.30000000000000004,eb,0.42,11
50,0.30000000000000004,eb2,1,48
50,0.30000000000000004,im,0.28,1
50,0.30000000000000004,im2,0.28,1
50,0.30000000000000004,lp,1,5
50,0.30000000000000004,lp2,1,5
50,0.30000000000000004,sl,1,5
50,0.30000000000000004,sl2,1,5
49,0.30000000000000004,wt,1,5
49,0.30000000000000004,wt2,1,5
49,0.30000000000000004,l,1,5
49,0.30000000000000004,l2,1,5
49,0.30000000000000004,fg,1,5
49,0.30000000000000004,fg2,1,5
49,0.30000000000000004,eb,0.7,29
49,0.30000000000000004,eb2,0.72,30
49,0.30000000000000004,im,1,5
49,0.30000000000000004,im2,1,5
49,0.30000000000000004,lp,1,5
49,0.30000000000000004,lp2,1,5
49,0.30000000000000004,sl,1,5
49,0.30000000000000004,sl2,0.98,6
48,0.30000000000000004,wt,1,5
48,0.30000000000000004,wt2,1,5
48,0.30000000000000004,l,1,5
48,0.30000000000000004,l2,1,5
48,0.30000000000000004,fg,1,5
48,0.30000000000000004,fg2,1,5
48,0.30000000000000004,eb,0.5,17
48,0.30000000000000004,eb2,0.6,24
48,0.30000000000000004,im,1,5
48,0.30000000000000004,im2,1,5
48,0.30000000000000004,lp,1,5
